2629,Telstra,Sydney,2020-03-24T03:17:24.178710Z,1.0114354937553816,37.215,46417920.42163355,4078215.4638027707,,202.169.102.230
2173,Internode,Sydney,2020-03-24T03:17:46.274010Z,1.0114354937553816,36.568,46141238.40559114,7473693.388011745,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T03:32:24.094548Z,1.0114354937553816,49.09,41029261.103912465,5176194.891631333,,202.169.102.230
2173,Internode,Sydney,2020-03-24T03:32:45.667051Z,1.0114354937553816,50.185,43516602.59422141,7838777.532656949,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T03:47:24.863726Z,1.0114354937553816,51.384,41403788.32031936,5521212.314148139,,202.169.102.230
2173,Internode,Sydney,2020-03-24T03:47:46.481123Z,1.0114354937553816,51.306,37979199.11751258,7765879.810633438,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T04:02:24.115576Z,1.0114354937553816,49.725,39664133.30755593,4653300.757810201,,202.169.102.230
2173,Internode,Sydney,2020-03-24T04:02:47.109711Z,1.0114354937553816,50.02,43974737.50451167,7651506.153399165,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T04:17:24.485130Z,1.0114354937553816,48.92,44949300.14767905,4352905.721235159,,202.169.102.230
2173,Internode,Sydney,2020-03-24T04:17:46.342933Z,1.0114354937553816,49.481,45365246.181796886,7776839.3611092055,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T04:32:24.855193Z,1.0114354937553816,48.797,44403034.137819394,5911992.351251252,,202.169.102.230
2173,Internode,Sydney,2020-03-24T04:32:46.852321Z,1.0114354937553816,49.198,46330092.715039395,7092452.095851769,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T04:47:24.737108Z,1.0114354937553816,49.315,46166866.92219345,5113239.08593969,,202.169.102.230
2173,Internode,Sydney,2020-03-24T04:47:46.841208Z,1.0114354937553816,50.462,45316925.86593299,7856369.52070948,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T05:02:25.039604Z,1.0114354937553816,50.171,42103484.466408506,5942253.538823772,,202.169.102.230
2173,Internode,Sydney,2020-03-24T05:02:46.472582Z,1.0114354937553816,142.417,43604606.75010525,7539238.218733108,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T05:17:24.108746Z,1.0114354937553816,49.96,46160621.103053376,4592892.441772123,,202.169.102.230
2173,Internode,Sydney,2020-03-24T05:17:46.894905Z,1.0114354937553816,218.934,46431792.88220586,6976047.281448608,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T05:32:25.106722Z,1.0114354937553816,52.098,36011005.83503946,6390530.434430693,,202.169.102.230
2173,Internode,Sydney,2020-03-24T05:32:46.636032Z,1.0114354937553816,52.355,40843939.65725491,7223815.542018484,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T05:47:25.147258Z,1.0114354937553816,49.991,46430363.67166153,4880423.438065595,,202.169.102.230
2173,Internode,Sydney,2020-03-24T05:47:46.938859Z,1.0114354937553816,50.182,46611483.0342719,7446712.377877005,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T06:02:24.732847Z,1.0114354937553816,98.34,39541165.88880506,5389819.160977685,,202.169.102.230
2173,Internode,Sydney,2020-03-24T06:02:46.624364Z,1.0114354937553816,50.031,28681811.727442384,8081629.41101748,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T06:17:24.912700Z,1.0114354937553816,49.904,46634108.259299666,3819777.0487217973,,202.169.102.230
2173,Internode,Sydney,2020-03-24T06:17:47.278208Z,1.0114354937553816,91.333,46279726.12577138,7527810.948340702,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T06:32:24.262648Z,1.0114354937553816,52.652,45881512.40017085,5450189.0882924255,,202.169.102.230
2173,Internode,Sydney,2020-03-24T06:32:45.813247Z,1.0114354937553816,72.171,41788819.38199908,8053667.147918117,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T06:47:24.755898Z,1.0114354937553816,219.3,44239769.72663595,5458088.214168998,,202.169.102.230
2173,Internode,Sydney,2020-03-24T06:47:47.477346Z,1.0114354937553816,220.222,44277047.84355571,7486397.399590864,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T07:02:24.920494Z,1.0114354937553816,51.521,40772008.20346532,5082529.044442201,,202.169.102.230
2173,Internode,Sydney,2020-03-24T07:02:46.687649Z,1.0114354937553816,52.321,43319985.14001701,8105582.010486501,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T07:17:24.174583Z,1.0114354937553816,49.453,44852986.001045994,5508178.005490445,,202.169.102.230
2173,Internode,Sydney,2020-03-24T07:17:46.270122Z,1.0114354937553816,49.784,46633117.5814247,7927259.532731811,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T07:32:24.978312Z,1.0114354937553816,260.396,45029604.082376756,4396997.685518114,,202.169.102.230
2173,Internode,Sydney,2020-03-24T07:32:48.905302Z,1.0114354937553816,50.114,46664015.23029629,7607263.150177817,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T07:47:24.766312Z,1.0114354937553816,50.069,44475408.88780525,4092522.319922417,,202.169.102.230
2173,Internode,Sydney,2020-03-24T07:47:46.622868Z,1.0114354937553816,53.351,38402298.05915593,7573285.161185243,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T08:02:24.766366Z,1.0114354937553816,50.554,43702338.12007233,4841711.8240459,,202.169.102.230
2173,Internode,Sydney,2020-03-24T08:02:46.850349Z,1.0114354937553816,48.693,44365153.42501051,8004140.078606113,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T08:17:24.875743Z,1.0114354937553816,49.419,46489244.64067511,5250362.612683617,,202.169.102.230
2173,Internode,Sydney,2020-03-24T08:17:46.545014Z,1.0114354937553816,94.115,35768511.553225264,8592674.57579574,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T08:32:24.660315Z,1.0114354937553816,49.649,37225381.60896256,4316858.9350835895,,202.169.102.230
2173,Internode,Sydney,2020-03-24T08:32:49.060502Z,1.0114354937553816,54.01,29651245.778661545,7357867.279772386,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T08:47:24.987642Z,1.0114354937553816,49.853,42552126.29830865,5239778.896531931,,202.169.102.230
2173,Internode,Sydney,2020-03-24T08:47:46.413180Z,1.0114354937553816,216.504,45106322.34526663,7153628.82235512,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T09:02:24.156212Z,1.0114354937553816,49.441,46309317.32541713,4023136.654892382,,202.169.102.230
2173,Internode,Sydney,2020-03-24T09:02:46.606636Z,1.0114354937553816,49.849,46692904.35290818,8255921.497957506,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T09:17:24.451978Z,1.0114354937553816,49.622,45808779.30255844,4267242.289373732,,202.169.102.230
2173,Internode,Sydney,2020-03-24T09:17:46.499831Z,1.0114354937553816,52.015,10373006.233831966,7590837.764326881,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T09:32:24.446628Z,1.0114354937553816,49.177,43003004.48689941,5126753.331335007,,202.169.102.230
2173,Internode,Sydney,2020-03-24T09:32:47.140330Z,1.0114354937553816,90.637,16648822.48691306,7993144.459041632,,202.169.102.230
2629,Telstra,Sydney,2020-03-24T09:47:24.226632Z,1.0114354937553816,49.441,43731347.09289983,4514606.799351746,,202.169.102.230
2173,Internode,Sydney,2020-03-24T09:47:46.709713Z,1.0114354937553816,50.917,36241075.13875493,7857713.21845006,,202.169.102.230
